sample_id,window_id,user_id,ht_mean,ht_std,dd_mean,dd_std,ud_mean,ud_std,typing_speed,backspace_count,backspace_ratio,total_duration,key_count,label
126,4,roberto,93.27999998927116,8.920739896348808,267.0589743577517,272.8021361843416,173.9538461672954,270.42366556540566,3.803944690609699,0,0.0,10.515400000095367,40,0
126,5,roberto,92.40250000357628,11.263047694094725,286.8333333333333,300.1056594398065,195.12564102197305,298.4754318963775,3.5379444542720684,0,0.0,11.306,40,0
127,0,roberto,93.90999997854233,14.01563055820759,212.04102563858032,162.60807802735923,117.67948719782707,157.48729243013838,4.79277249915355,0,0.0,8.345899999856949,40,0
127,1,roberto,94.88000000715256,11.809301413347942,253.71794871794873,256.1953790489042,158.77179486934955,257.0706427400717,4.005086459727463,0,0.0,9.987300000190736,40,0
127,2,roberto,95.14249997735024,12.525791135122505,268.033333338224,219.26013042635466,172.76923079368396,216.47428715946094,3.7937346472129425,0,0.0,10.543700000047684,40,0
127,3,roberto,93.88249998688698,15.25257170617558,275.19487179242645,268.6578817167733,180.92051282907144,268.8283030198847,3.6998668048603016,0,0.0,10.811199999809265,40,0
127,4,roberto,94.6550000011921,11.647573769191581,267.15128205372736,210.60696884613876,172.49230769353036,209.14550252699328,3.8046683280039906,0,0.0,10.513400000095368,40,0
127,5,roberto,96.18249998688698,11.947549729083843,244.99487179364914,192.4414888645883,148.79743591333047,197.3891334228948,4.144905910594868,0,0.0,9.650400000095367,40,0
127,6,roberto,94.27250000238419,10.865702629109915,306.7999999951094,458.3332076343309,212.1615384542025,461.94111322621137,3.3208248929559825,1,0.025,12.045199999809265,40,0
127,7,roberto,91.07500001192093,12.243707570294074,258.43333332966534,228.3478861354079,167.21282049937125,229.76587882246181,3.935342325609009,3,0.075,10.164299999952316,40,0
127,8,roberto,93.70999999642372,9.895549507873508,241.98974358729828,176.4925898130423,148.30256410134143,174.45546413155398,4.196303057090743,0,0.0,9.532199999809265,40,0
128,0,roberto,97.31750001311302,13.160639927962222,228.084615389506,194.60751891796133,131.2948717826452,190.62068515844325,4.437935472394752,1,0.025,9.013200000047684,40,0
128,1,roberto,92.53999999165535,11.527571278589354,238.42820512331448,148.56168528425954,145.64102564713895,146.7264552789486,4.26366504651729,0,0.0,9.381599999904633,40,0
128,2,roberto,95.23249996900559,12.061620678281894,279.04871794505,473.87766290342717,183.37179490236136,473.88234823975915,3.649368659237831,1,0.025,10.960799999952316,40,0
128,3,roberto,90.25500000119209,15.202416758694806,264.2076923113603,200.20046543309525,173.69230769230768,197.53741792749142,3.852005932071447,0,0.0,10.384200000047684,40,0
128,4,roberto,94.8949999988079,11.059655271110088,254.93589743589743,232.85360812255618,160.09487179609445,232.15851012598387,3.9842621644504206,0,0.0,10.0395,40,0
129,0,roberto,91.95750000476838,11.367978905349295,224.07692307692307,152.8369459082682,132.3692307655628,152.1444559177891,4.524528600652013,1,0.025,8.840700000047685,40,0
129,1,roberto,90.97500000596047,8.561067410325998,233.42051282295813,154.99059222493594,142.6051282026829,155.3026853486282,4.347542551505128,1,0.025,9.200600000143051,40,0
129,2,roberto,95.99749999642373,14.832455752627784,248.18205127960596,151.13541027323063,152.12051282173547,152.6164173921679,4.093076561037016,0,0.0,9.772599999904633,40,0
129,3,roberto,91.7900000333786,10.387295121680024,346.2256410244184,519.6059106739658,254.04615381436471,521.3149777797175,2.9456382461463013,0,0.0,13.579400000095367,40,0
130,0,roberto,91.72250001430511,13.192374467076274,233.18461538583804,215.03023230379046,141.3999999853281,216.51547824448693,4.355637828714542,0,0.0,9.1835,40,0
130,1,roberto,96.10500001311303,11.439819711779371,215.76923076923077,132.48902452118352,119.78974357629434,126.31479155369877,4.697040864255519,0,0.0,8.516,40,0
130,2,roberto,95.37499996423722,12.395215828851718,246.77692308181372,207.87637652941427,151.5256410623208,209.1459062513321,4.1133220216977735,1,0.025,9.7245,40,0
130,3,roberto,91.93999996185303,11.25546089400754,271.0179487191714,274.5684640774876,179.0871795263046,272.4453802310843,3.7516413430876003,0,0.0,10.662,40,0
130,4,roberto,93.27999998927116,8.920739896348808,267.0589743577517,272.8021361843416,173.9538461672954,270.42366556540566,3.803944690609699,0,0.0,10.515400000095367,40,0
130,5,roberto,92.40250000357628,11.263047694094725,286.8333333333333,300.1056594398065,195.12564102197305,298.4754318963775,3.5379444542720684,0,0.0,11.306,40,0
